detectTime;midx;midy;x;y;width;height;roll;pitch;yaw;correctureX;correctureY;localX;localY;localXSet;localYSet
25;243;184;662;443;442;442;-0.0590721;0.0838209;-0.498279;0.0624279;0.175821;-0.0227881;-0.00114184;0;3.09133e-13
25;260;201;712;493;376;376;-0.0594041;0.0796758;-0.498638;0.0705959;0.180176;-0.0227881;-0.00114184;0;3.09133e-13
25;278;210;724;496;389;389;-0.0608831;0.0709657;-0.503226;0.078117;0.175966;-0.0227881;-0.00114184;0;3.09133e-13
25;286;215;730;499;393;393;-0.0588298;0.0707797;-0.509215;0.0841702;0.17828;-0.0227881;-0.00114184;0;3.09133e-13
27;296;199;740;483;393;393;-0.0581094;0.0770603;-0.518668;0.0898906;0.17656;-0.0227881;-0.00114184;0;3.09133e-13
24;294;190;739;475;391;391;-0.0557209;0.0782244;-0.523001;0.0912791;0.173224;-0.0227881;-0.00114184;0;3.09133e-13
25;299;183;730;454;418;418;-0.0538484;0.0807572;-0.522157;0.0956516;0.172257;-0.0227881;-0.00114184;0;3.09133e-13
24;306;178;741;453;410;410;-0.0545343;0.0824137;-0.521897;0.0984657;0.171414;-0.0227881;-0.00114184;0;3.09133e-13
27;316;178;752;454;408;408;-0.0550067;0.0839964;-0.521548;0.102993;0.172996;-0.0227881;-0.00114184;0;3.09133e-13
24;326;165;764;443;405;405;-0.0569869;0.087551;-0.521132;0.106013;0.170051;-0.0227881;-0.00114184;0;3.09133e-13
25;324;155;745;416;439;439;-0.0560572;0.092084;-0.519657;0.105943;0.169584;-0.0227881;-0.00114184;0;3.09133e-13
25;344;159;776;431;416;416;-0.0589097;0.0929672;-0.514996;0.11309;0.172467;-0.0227881;-0.00114184;0;3.09133e-13
26;350;173;788;451;404;404;-0.0567063;0.0859727;-0.509435;0.118294;0.172473;-0.0227881;-0.00114184;0;3.09133e-13
24;355;159;789;433;412;412;-0.0544197;0.0886017;-0.505391;0.12308;0.168102;-0.0227881;-0.00114184;0;3.09133e-13
24;370;159;802;431;417;417;-0.0538874;0.0937037;-0.499358;0.131113;0.173204;-0.0227881;-0.00114184;0;3.09133e-13
24;387;171;818;442;419;419;-0.0572015;0.0874688;-0.490179;0.136298;0.172969;-0.0227881;-0.00114184;0;3.09133e-13
25;402;176;845;459;394;394;-0.0594966;0.0822296;-0.482635;0.141503;0.17023;-0.0227881;-0.00114184;0;3.09133e-13
24;415;170;856;451;399;399;-0.0580501;0.0886699;-0.476863;0.14945;0.17367;-0.0227881;-0.00114184;0;3.09133e-13
25;423;158;869;444;389;389;-0.0566535;0.0955007;-0.472464;0.154847;0.174501;-0.0227881;-0.00114184;0;3.09133e-13
25;426;153;868;435;396;396;-0.0557371;0.0980881;-0.468757;0.157263;0.174588;-0.0227881;-0.00114184;0;3.09133e-13
24;440;157;889;446;382;382;-0.0568001;0.0975959;-0.467548;0.1632;0.176096;-0.0227881;-0.00114184;0;3.09133e-13
24;449;160;906;457;367;367;-0.0581477;0.0955077;-0.465736;0.166352;0.175508;-0.0227881;-0.00114184;0;3.09133e-13
24;456;162;914;460;364;364;-0.0588423;0.0948437;-0.465668;0.169158;0.175844;-0.0227881;-0.00114184;0;3.09133e-13
25;460;154;921;455;358;358;-0.0584;0.0970074;-0.4652;0.1716;0.174007;-0.0227881;-0.00114184;0;3.09133e-13
111;463;152;990;519;227;227;-0.058637;0.0948979;-0.463907;0.172863;0.170898;-0.0227881;-0.00114184;0;3.09133e-13
112;470;157;996;523;229;229;-0.0591212;0.0947808;-0.46531;0.175879;0.173281;-0.0227881;-0.00114184;0;3.09133e-13
-889;480;157;1014;531;212;212;-0.0594052;0.0960817;-0.466063;0.180595;0.174582;-0.0227881;-0.00114184;0;3.09133e-13
94;491;158;1024;531;215;215;-0.0589845;0.0949827;-0.463459;0.186515;0.173983;-0.0227881;-0.00114184;0;3.09133e-13
72;498;159;1037;538;203;203;-0.0590961;0.09429;-0.461723;0.189904;0.17379;-0.0227881;-0.00114184;0;3.09133e-13
72;507;162;1046;541;202;202;-0.0595611;0.0938003;-0.46041;0.193939;0.1748;-0.0227881;-0.00114184;0;3.09133e-13
72;514;161;1058;545;192;192;-0.0605646;0.0921883;-0.458319;0.196435;0.172688;-0.0227881;-0.00114184;0;3.09133e-13
71;519;164;1068;553;183;183;-0.0615051;0.0941196;-0.458599;0.197995;0.17612;-0.0227881;-0.00114184;0;3.09133e-13
73;525;158;1073;546;184;184;-0.0621921;0.0950031;-0.458699;0.200308;0.174003;-0.0227881;-0.00114184;0;3.09133e-13
72;531;161;1082;552;178;178;-0.0638324;0.0931033;-0.458748;0.201668;0.173603;-0.0227881;-0.00114184;0;3.09133e-13
72;535;167;1087;559;176;176;-0.065142;0.0901079;-0.459754;0.202358;0.173608;-0.0227881;-0.00114184;0;3.09133e-13
72;540;165;1093;558;174;174;-0.065592;0.0904899;-0.459311;0.204408;0.17299;-0.0227881;-0.00114184;0;3.09133e-13
-929;543;164;1100;561;167;167;-0.0669317;0.0922574;-0.457634;0.204568;0.174257;-0.0227881;-0.00114184;0;3.09133e-13
72;554;161;1118;565;153;153;-0.0695377;0.0923596;-0.454645;0.207462;0.17286;-0.0227881;-0.00114184;0;3.09133e-13
71;560;166;1122;568;156;156;-0.0705839;0.0881902;-0.454007;0.209416;0.17119;-0.0227881;-0.00114184;0;3.09133e-13
289;567;172;1156;601;103;103;-0.0624128;0.0958191;-0.455048;0.221087;0.181819;-0.0227881;-0.00114184;0;3.09133e-13
290;568;166;1160;598;96;96;-0.0599203;0.0902409;-0.450253;0.22408;0.173241;-0.0227881;-0.00114184;0;3.09133e-13
71;558;159;1122;563;152;152;-0.0595772;0.0856359;-0.449283;0.219423;0.165136;-0.0227881;-0.00114184;0;3.09133e-13
72;551;166;1109;564;165;165;-0.0592213;0.08302;-0.447172;0.216279;0.16602;-0.0227881;-0.00114184;0;3.09133e-13
-927;559;181;1122;584;154;154;-0.0586041;0.0827034;-0.445614;0.220896;0.173203;-0.0227881;-0.00114184;0;3.09133e-13
291;559;177;1146;604;106;106;-0.0567149;0.0806814;-0.444064;0.222785;0.169181;-0.0227881;-0.00114184;0;3.09133e-13
72;556;176;1119;579;154;154;-0.0561508;0.0823184;-0.44285;0.221849;0.170318;-0.0227881;-0.00114184;0;3.09133e-13
72;555;181;1114;580;162;162;-0.0563051;0.0842233;-0.441764;0.221195;0.174723;-0.0227881;-0.00114184;0;3.09133e-13
72;558;178;1122;582;152;152;-0.0559596;0.083107;-0.440285;0.22304;0.172107;-0.0227881;-0.00114184;0;3.09133e-13
74;560;174;1124;578;152;152;-0.0554125;0.0843276;-0.438634;0.224587;0.171328;-0.0227881;-0.00114184;0;3.09133e-13
289;566;172;1158;604;97;97;-0.0570206;0.08128;-0.434821;0.225979;0.16728;-0.0227881;-0.00114184;0;3.09133e-13
-710;572;171;1159;598;106;106;-0.0547538;0.0882483;-0.435931;0.231246;0.173748;-0.0227881;-0.00114184;0;3.09133e-13
289;575;178;1165;608;100;100;-0.0530608;0.0797708;-0.434471;0.234439;0.168771;-0.0227881;-0.00114184;0;3.09133e-13
289;575;172;1169;606;93;93;-0.0465703;0.0594204;-0.441327;0.24093;0.14542;-0.0227881;-0.00114184;0;3.09133e-13
-711;571;178;1166;613;91;91;-0.0509745;0.0881008;-0.453698;0.234526;0.177101;-0.0227881;-0.00114184;0;3.09133e-13
291;558;185;1144;611;108;108;-0.0559263;0.0744216;-0.459696;0.223074;0.166922;-0.0227881;-0.00114184;0;3.09133e-13
73;510;214;1054;598;193;193;-0.0567924;0.0765198;-0.464989;0.198208;0.18352;-0.0227881;-0.00114184;0;3.09133e-13
73;475;179;1005;549;220;220;-0.058107;0.082613;-0.468269;0.179393;0.172113;-0.0227881;-0.00114184;0;3.09133e-13
17;455;197;926;508;339;339;-0.058107;0.082613;-0.468269;0.169393;0.181113;-0.0227881;-0.00114184;0;3.09133e-13
18;445;187;902;484;367;367;-0.058872;0.0856241;-0.469302;0.163628;0.179124;-0.0227881;-0.00114184;0;3.09133e-13
16;431;185;889;483;365;365;-0.0589992;0.08825;-0.471274;0.156501;0.18075;-0.0227881;-0.00114184;0;3.09133e-13
16;404;191;850;477;388;388;-0.0564274;0.0837468;-0.476179;0.145573;0.179247;-0.0227881;-0.00114184;0;3.09133e-13
16;388;183;818;453;420;420;-0.0544004;0.0854286;-0.48152;0.1396;0.176929;-0.0227881;-0.00114184;0;3.09133e-13
24;370;184;812;466;397;397;-0.056057;0.083373;-0.487728;0.128943;0.175373;-0.0227881;-0.00114184;0;3.09133e-13
24;350;188;787;465;407;407;-0.0567947;0.0811802;-0.492643;0.118205;0.17518;-0.0227881;-0.00114184;0;3.09133e-13
24;334;189;783;478;382;382;-0.0560451;0.0823516;-0.497403;0.110955;0.176852;-0.0227881;-0.00114184;0;3.09133e-13
24;310;189;758;477;384;384;-0.0558604;0.0770799;-0.500043;0.0991396;0.17158;-0.0227881;-0.00114184;0;3.09133e-13
24;285;205;727;487;396;396;-0.0513365;0.0709619;-0.500474;0.0911635;0.173462;-0.0227881;-0.00114184;0;3.09133e-13
24;253;195;698;480;391;391;-0.0476867;0.0739294;-0.501879;0.0788133;0.171429;-0.0227881;-0.00114184;0;3.09133e-13
26;234;182;665;453;419;419;-0.0480083;0.0808301;-0.504583;0.0689917;0.17183;-0.0227881;-0.00114184;0;3.09133e-13
24;222;181;631;430;462;462;-0.0502408;0.0828348;-0.505692;0.0607592;0.173335;-0.0227881;-0.00114184;0;3.09133e-13
25;199;183;650;474;379;379;-0.0481233;0.08281;-0.504431;0.0513767;0.17431;-0.0227881;-0.00114184;0;3.09133e-13
24;178;187;636;485;365;365;-0.0445138;0.0816083;-0.501248;0.0444862;0.175108;-0.0227881;-0.00114184;0;3.09133e-13
24;171;192;620;481;382;382;-0.0446062;0.0784705;-0.499585;0.0408938;0.17447;-0.0227881;-0.00114184;0;3.09133e-13
24;172;194;627;489;371;371;-0.0516065;0.0782472;-0.501151;0.0343935;0.175247;-0.0227881;-0.00114184;0;3.09133e-13
25;174;201;626;493;376;376;-0.0581683;0.0743862;-0.507367;0.0288317;0.174886;-0.0227881;-0.00114184;0;3.09133e-13
24;163;194;619;490;368;368;-0.0609185;0.076932;-0.513454;0.0205815;0.173932;-0.0227881;-0.00114184;0;3.09133e-13
25;148;192;594;478;388;388;-0.0566311;0.0784417;-0.51787;0.0173689;0.174442;-0.0227881;-0.00114184;0;3.09133e-13
25;120;186;598;504;325;325;-0.0514567;0.0770004;-0.52308;0.00854329;0.17;-0.0227881;-0.00114184;0;3.09133e-13
111;103;183;622;542;242;242;-0.0528943;0.0723978;-0.53017;-0.0013943;0.163898;-0.0227881;-0.00114184;0;3.09133e-13
111;90;189;619;558;222;222;-0.0536899;0.071094;-0.530712;-0.00868988;0.165594;-0.0227881;-0.00114184;0;3.09133e-13
109;77;188;598;549;238;238;-0.0520284;0.072395;-0.530058;-0.0135284;0.166395;-0.0227881;-0.00114184;0;3.09133e-13
-890;63;186;581;544;245;245;-0.0505085;0.0685136;-0.531944;-0.0190085;0.161514;-0.0227881;-0.00114184;0;3.09133e-13
24;55;190;486;461;418;418;-0.0505085;0.0685136;-0.531944;-0.0230085;0.163514;-0.0227881;-0.00114184;0;3.09133e-13
25;44;190;474;460;420;420;-0.0499771;0.0672192;-0.531927;-0.0279771;0.162219;-0.0227881;-0.00114184;0;3.09133e-13
25;29;199;461;471;416;416;-0.0506754;0.067033;-0.531125;-0.0361754;0.166533;-0.0227881;-0.00114184;0;3.09133e-13
24;23;208;475;500;377;377;-0.0517122;0.0658856;-0.529474;-0.0402122;0.169886;-0.0227881;-0.00114184;0;3.09133e-13
24;-1;202;448;491;383;383;-0.0507787;0.0675735;-0.529743;-0.0512787;0.168574;-0.0227881;-0.00114184;0;3.09133e-13
25;-18;192;435;485;375;375;-0.0470471;0.0739788;-0.530633;-0.0560471;0.169979;-0.0227881;-0.00114184;0;3.09133e-13
27;-34;195;407;476;399;399;-0.0463895;0.0719591;-0.534017;-0.0633895;0.169459;-0.0227881;-0.00114184;0;3.09133e-13
25;-42;213;405;500;387;387;-0.0480695;0.0619995;-0.535804;-0.0690695;0.1685;-0.0227881;-0.00114184;0;3.09133e-13
26;-60;221;380;501;401;401;-0.0488384;0.0561973;-0.538638;-0.0788384;0.166697;-0.0227881;-0.00114184;0;3.09133e-13
25;-74;221;360;495;413;413;-0.0466639;0.0563781;-0.53983;-0.0836639;0.166878;-0.0227881;-0.00114184;0;3.09133e-13
-974;-94;220;333;487;426;426;-0.0429094;0.0548084;-0.541372;-0.0899094;0.164808;-0.0227881;-0.00114184;0;3.09133e-13
25;-114;222;323;499;406;406;-0.0418027;0.0526519;-0.541915;-0.0988027;0.163652;-0.0227881;-0.00114184;0;3.09133e-13
26;-124;234;325;523;382;382;-0.0433374;0.0472996;-0.543624;-0.105337;0.1643;-0.0227881;-0.00114184;0;3.09133e-13
25;-136;240;305;521;399;399;-0.0428845;0.0435718;-0.54491;-0.110884;0.163572;-0.0227881;-0.00114184;0;3.09133e-13
25;-147;233;298;518;390;390;-0.0421883;0.0461211;-0.546329;-0.115688;0.162621;-0.0227881;-0.00114184;0;3.09133e-13
26;-156;231;286;513;396;396;-0.0427845;0.0499316;-0.545674;-0.120784;0.165432;-0.0227881;-0.00114184;0;3.09133e-13
27;-162;229;275;506;407;407;-0.0435451;0.050507;-0.545105;-0.124545;0.165007;-0.0227881;-0.00114184;0;3.09133e-13
25;-175;249;278;542;374;374;-0.0435675;0.0430456;-0.541308;-0.131067;0.167546;-0.0227881;-0.00114184;0;3.09133e-13
25;-195;253;246;534;398;398;-0.0413208;0.0383542;-0.540129;-0.138821;0.164854;-0.0227881;-0.00114184;0;3.09133e-13
26;-206;249;246;541;376;376;-0.0389658;0.0438041;-0.542126;-0.141966;0.168304;-0.0227881;-0.00114184;0;3.09133e-13
-974;-222;251;222;535;392;392;-0.0369629;0.0421875;-0.54569;-0.147963;0.167688;-0.0227881;-0.00114184;0;3.09133e-13
26;-246;260;205;551;378;378;-0.0329235;0.0382439;-0.548178;-0.155923;0.168244;-0.0227881;-0.00114184;0;3.09133e-13
26;-266;256;189;551;371;371;-0.0297305;0.0359589;-0.551891;-0.162731;0.163959;-0.0227881;-0.00114184;0;3.09133e-13
24;-281;258;167;546;384;384;-0.0274341;0.0359114;-0.553862;-0.167934;0.164911;-0.0227881;-0.00114184;0;3.09133e-13
25;-299;262;156;557;370;370;-0.0260656;0.0334443;-0.55679;-0.175566;0.164444;-0.0227881;-0.00114184;0;3.09133e-13
25;-305;269;154;568;363;363;-0.0286515;0.0277384;-0.556764;-0.181151;0.162238;-0.0227881;-0.00114184;0;3.09133e-13
27;-312;268;142;562;372;372;-0.0313383;0.0271705;-0.558088;-0.187338;0.16117;-0.0227881;-0.00114184;0;3.09133e-13
25;-318;266;139;563;366;366;-0.0307452;0.0283781;-0.559276;-0.189745;0.161378;-0.0227881;-0.00114184;0;3.09133e-13
25;-333;265;124;562;367;367;-0.0296386;0.029152;-0.561;-0.196139;0.161652;-0.0227881;-0.00114184;0;3.09133e-13
26;-340;263;117;560;366;366;-0.028711;0.0277494;-0.563261;-0.198711;0.159249;-0.0227881;-0.00114184;0;3.09133e-13
-974;-352;265;98;555;381;381;-0.0274969;0.0246664;-0.565614;-0.203497;0.157166;-0.0227881;-0.00114184;0;3.09133e-13
25;-360;271;101;572;358;358;-0.0279879;0.023684;-0.567104;-0.207988;0.159184;-0.0227881;-0.00114184;0;3.09133e-13
26;-370;268;82;560;376;376;-0.0271766;0.0211019;-0.568766;-0.212177;0.155102;-0.0227881;-0.00114184;0;3.09133e-13
24;-379;267;72;558;378;378;-0.0257057;0.021488;-0.568833;-0.215206;0.154988;-0.0227881;-0.00114184;0;3.09133e-13
26;-388;265;54;547;397;397;-0.0245111;0.0229602;-0.569446;-0.218511;0.15546;-0.0227881;-0.00114184;0;3.09133e-13
25;-390;265;55;550;390;390;-0.0251975;0.0220773;-0.56938;-0.220197;0.154577;-0.0227881;-0.00114184;0;3.09133e-13
26;-391;264;51;546;396;396;-0.0256531;0.0201869;-0.56948;-0.221153;0.152187;-0.0227881;-0.00114184;0;3.09133e-13
25;-392;268;60;560;377;377;-0.0249296;0.0210396;-0.569851;-0.22093;0.15504;-0.0227881;-0.00114184;0;3.09133e-13
24;-404;263;44;551;384;384;-0.0240104;0.0238629;-0.570266;-0.22601;0.155363;-0.0227881;-0.00114184;0;3.09133e-13
24;-406;260;38;544;393;393;-0.0231934;0.0267499;-0.571052;-0.226193;0.15675;-0.0227881;-0.00114184;0;3.09133e-13
-976;-413;253;31;537;392;392;-0.0233755;0.0270558;-0.571534;-0.229875;0.153556;-0.0227881;-0.00114184;0;3.09133e-13
25;-414;261;32;547;388;388;-0.0226474;0.023033;-0.571723;-0.229647;0.153533;-0.0227881;-0.00114184;0;3.09133e-13
24;-419;262;27;548;388;388;-0.0208799;0.0226723;-0.573275;-0.23038;0.153672;-0.0227881;-0.00114184;0;3.09133e-13
24;-424;256;34;554;365;365;-0.0204298;0.0244288;-0.574443;-0.23243;0.152429;-0.0227881;-0.00114184;0;3.09133e-13
24;-425;256;32;553;367;367;-0.0212434;0.0244588;-0.575287;-0.233743;0.152459;-0.0227881;-0.00114184;0;3.09133e-13
24;-431;257;32;560;354;354;-0.0211538;0.0240124;-0.576279;-0.236654;0.152512;-0.0227881;-0.00114184;0;3.09133e-13
26;-427;251;26;544;374;374;-0.0203406;0.0292629;-0.575623;-0.233841;0.154763;-0.0227881;-0.00114184;0;3.09133e-13
25;-437;250;25;552;357;357;-0.018692;0.0257915;-0.575194;-0.237192;0.150792;-0.0227881;-0.00114184;0;3.09133e-13
24;-448;264;21;573;343;343;-0.0152487;0.0188421;-0.575071;-0.239249;0.150842;-0.0227881;-0.00114184;0;3.09133e-13
24;-454;264;18;576;336;336;-0.0148122;0.0192868;-0.575153;-0.241812;0.151287;-0.0227881;-0.00114184;0;3.09133e-13
-977;-461;257;6;564;347;347;-0.0144123;0.0227309;-0.575178;-0.244912;0.151231;-0.0227881;-0.00114184;0;3.09133e-13
24;-466;251;13;570;323;323;-0.0121832;0.0233941;-0.575989;-0.245183;0.148894;-0.0227881;-0.00114184;0;3.09133e-13
24;-475;249;5;569;321;321;-0.0105262;0.0244112;-0.577212;-0.248026;0.148911;-0.0227881;-0.00114184;0;3.09133e-13
24;-475;249;5;569;321;321;-0.0110186;0.0241784;-0.578776;-0.248519;0.148678;-0.0227881;-0.00114184;0;3.09133e-13
111;-483;248;44;615;227;227;-0.00927387;0.024333;-0.581378;-0.250774;0.148333;-0.0227881;-0.00114184;0;3.09133e-13
113;-489;247;38;614;227;227;-0.00889307;0.027729;-0.581812;-0.253393;0.151229;-0.0227881;-0.00114184;0;3.09133e-13
25;342;-29;852;321;260;260;-0.00887663;0.0286242;-0.582029;0.162123;0.0141242;-0.0227881;-0.00114184;0;3.09133e-13
24;339;-29;849;321;260;260;-0.0081635;0.0287082;-0.582775;0.161337;0.0142082;-0.0227881;-0.00114184;0;3.09133e-13
111;-502;237;30;609;217;217;-0.00927541;0.0300358;-0.585635;-0.260275;0.148536;-0.0227881;-0.00114184;0;3.09133e-13
-889;-499;237;33;609;217;217;-0.00890027;0.0210136;-0.585113;-0.2584;0.139514;-0.0227881;-0.00114184;0;3.09133e-13
98;-501;250;32;623;214;214;-0.00495588;0.0199427;-0.587557;-0.255456;0.144943;-0.0227881;-0.00114184;0;3.09133e-13
74;-504;250;25;619;222;222;-0.00541887;0.0288665;-0.587164;-0.257419;0.153866;-0.0227881;-0.00114184;0;3.09133e-13
73;-499;231;29;599;224;224;-0.0071099;0.0296826;-0.586975;-0.25661;0.145183;-0.0227881;-0.00114184;0;3.09133e-13
73;-501;237;32;610;215;215;-0.00476034;0.0266562;-0.587849;-0.25526;0.145156;-0.0227881;-0.00114184;0;3.09133e-13
73;-502;241;30;613;217;217;-0.00294812;0.0267871;-0.58784;-0.253948;0.147287;-0.0227881;-0.00114184;0;3.09133e-13
16;339;-29;849;321;260;260;-0.00361148;0.0265903;-0.586936;0.165889;0.0120903;-0.0227881;-0.00114184;0;3.09133e-13
74;-484;245;44;613;224;224;-0.0050223;0.0284695;-0.58128;-0.247022;0.15097;-0.0227881;-0.00114184;0;3.09133e-13
24;-474;245;4;563;325;325;-0.00434931;0.0289788;-0.580462;-0.241349;0.151479;-0.0227881;-0.00114184;0;3.09133e-13
23;-466;248;13;567;323;323;-0.00238655;0.0290184;-0.578977;-0.235387;0.153018;-0.0227881;-0.00114184;0;3.09133e-13
24;-459;251;12;562;339;339;-0.000981794;0.0284528;-0.577068;-0.230482;0.153953;-0.0227881;-0.00114184;0;3.09133e-13
24;-452;251;21;564;334;334;-0.00215063;0.0277366;-0.575963;-0.228151;0.153237;-0.0227881;-0.00114184;0;3.09133e-13
24;-436;255;16;547;377;377;-0.00419448;0.0313244;-0.575143;-0.222194;0.158824;-0.0227881;-0.00114184;0;3.09133e-13
24;-431;251;26;548;367;367;-0.00410467;0.033424;-0.575834;-0.219605;0.158924;-0.0227881;-0.00114184;0;3.09133e-13
24;-425;252;29;546;372;372;-0.00258818;0.0336797;-0.577905;-0.215088;0.15968;-0.0227881;-0.00114184;0;3.09133e-13
24;-420;253;18;531;405;405;-0.00274048;0.0288854;-0.579271;-0.21274;0.155385;-0.0227881;-0.00114184;0;3.09133e-13
25;-412;265;34;551;388;388;-0.00205966;0.0261836;-0.581648;-0.20806;0.158684;-0.0227881;-0.00114184;0;3.09133e-13
26;-404;257;40;541;392;392;-0.0019195;0.0320365;-0.583029;-0.20392;0.160536;-0.0227881;-0.00114184;0;3.09133e-13
24;-389;244;59;532;384;384;-0.00355011;0.0357595;-0.583525;-0.19805;0.15776;-0.0227881;-0.00114184;0;3.09133e-13
24;-378;255;71;544;383;383;-0.00644371;0.0325457;-0.584352;-0.195444;0.160046;-0.0227881;-0.00114184;0;3.09133e-13
24;-367;267;86;560;374;374;-0.00614728;0.023728;-0.583533;-0.189647;0.157228;-0.0227881;-0.00114184;0;3.09133e-13
25;-361;275;104;580;351;351;-0.0050197;0.020342;-0.58431;-0.18552;0.157842;-0.0227881;-0.00114184;0;3.09133e-13
24;-347;275;111;573;364;364;-0.00638805;0.0222286;-0.587158;-0.179888;0.159729;-0.0227881;-0.00114184;0;3.09133e-13
25;-333;266;121;560;372;372;-0.00734404;0.0260119;-0.591496;-0.173844;0.159012;-0.0227881;-0.00114184;0;3.09133e-13
24;-321;261;137;559;365;365;-0.00810558;0.0275132;-0.595322;-0.168606;0.158013;-0.0227881;-0.00114184;0;3.09133e-13
25;-312;264;134;550;388;388;-0.00864424;0.0246075;-0.596398;-0.164644;0.156607;-0.0227881;-0.00114184;0;3.09133e-13
25;-298;273;161;572;362;362;-0.00870248;0.0215915;-0.595856;-0.157702;0.158092;-0.0227881;-0.00114184;0;3.09133e-13
25;-285;288;182;595;346;346;-0.0100934;0.0145017;-0.5936;-0.152593;0.158502;-0.0227881;-0.00114184;0;3.09133e-13
25;-265;293;209;607;332;332;-0.0129708;0.0116924;-0.590694;-0.145471;0.158192;-0.0227881;-0.00114184;0;3.09133e-13
24;-244;288;223;595;346;346;-0.0140291;0.0152771;-0.585861;-0.136029;0.159277;-0.0227881;-0.00114184;0;3.09133e-13
25;-224;278;238;580;356;356;-0.0151171;0.0192237;-0.582417;-0.127117;0.158224;-0.0227881;-0.00114184;0;3.09133e-13
25;-206;281;260;587;348;348;-0.0148831;0.0203066;-0.576949;-0.117883;0.160807;-0.0227881;-0.00114184;0;3.09133e-13
24;-189;285;279;593;345;345;-0.0143922;0.0190341;-0.574021;-0.108892;0.161534;-0.0227881;-0.00114184;0;3.09133e-13
24;-169;292;304;605;334;334;-0.0157163;0.0155316;-0.569369;-0.100216;0.161532;-0.0227881;-0.00114184;0;3.09133e-13
24;-146;289;328;603;333;333;-0.0190075;0.0145499;-0.563537;-0.0920075;0.15905;-0.0227881;-0.00114184;0;3.09133e-13
24;-127;291;345;603;336;336;-0.021701;0.0160599;-0.559405;-0.085201;0.16156;-0.0227881;-0.00114184;0;3.09133e-13
25;-104;289;370;603;333;333;-0.0262578;0.017767;-0.556611;-0.0782578;0.162267;-0.0227881;-0.00114184;0;3.09133e-13
24;-79;290;395;604;332;332;-0.0313576;0.0174769;-0.553675;-0.0708576;0.162477;-0.0227881;-0.00114184;0;3.09133e-13
24;-61;294;420;615;319;319;-0.0335812;0.01718;-0.552943;-0.0640812;0.16418;-0.0227881;-0.00114184;0;3.09133e-13
